tour_key_hash,organization,smt_category,transaction_date,acct_ops_flag,tour_key,tour_id,contr_num,lead_id,lead_id_formatted,country,state___country_code,state___country_description,account_number,operational_contract_number,accounting_contract_number,year___month_code,source_system,pender_date,ops_formatted_contract_project,ops_contract_number,ops_project_number,ops_contract_inventory_week_type,ops_contract_status_code,ops_contract_status_desc,ops_contract_substatus_code,ops_contract_substatus_desc,ops_cancel_date,ops_close_date,ops_suspense_date,ops_project_type,ops_points_purchased,ops_points_assessed,acct_formatted_contract_project,acct_contract_number,acct_project_number,acct_contract_inventory_week_type,acct_contract_status_code,acct_contract_status_desc,acct_contract_substatus_code,acct_contract_substatus_desc,acct_cancel_date,acct_close_date,acct_suspense_date,acct_project_type,acct_points_purchased,acct_points_assessed,ownership_status,ownership_status_details,booked,showed,qualified,gross_qualified,non_qualified,gross_transactions,gross_weeks,cancel_transactions,cancel_weeks,net_transactions,forclosure_weeks,net_weeks,net_weeks__inc_forclosures,gross_points_assessed_adjusted,cancel_points_assessed_adjusted,net_points_assessed_adjusted,gross_volume,gross_volume_local,cancel_volume,cancel_volume_local,gross_volume_adjusted,gross_volume_adjusted_local,gross_fdi,gross_fdi_local,cancel_fdi,cancel_fdi_local,net_fdi,net_fdi_local,net_volume,net_volume_local,owners,new_buyers,credit,debit,gross_booked_tour_key,gross_volume_pender,cancel_volume_pender,net_volume_pender,gross_transactions_excl_club_direct,cancel_transactions_excl_club_direct,net_transactions_excl_club_direct,qualified_tours_excl_club_direct,gross_volume_adjusted_excl_club_direct,net_volume_excl_club_direct,last_refresh_time,ops_sold_date,acct_sold_date,voice_reference_num,external_tour_id,enterprise_lead_id,budgeted_hgv_net_volume,fmt_enterprise_lead_id,lead_name,chorus_tour_id,voice_tour_id,sale_source_system,transaction_type_code,transaction_type_desc,honors_tier,honors_tier_as_of_today,hooked_flag,hooked_flag_desc,language_code,language_desc,lead_area,ops_project_desc,acct_project_desc,marital_status_code,marital_status_desc,nationality_code,nationality_desc,occupation_code,occupation_desc,pre_gifted_flag,pre_gifted_flag_desc,product_code,product_desc,purchase_type_code,purchase_type_desc,uni_contract_key,uni_tour_key,uni_package_key,tour_score,ops_project_type_summary,acct_project_type_summary,voice_lead_id,voice_lead_id_formatted,lead_title_1,lead_title_2,tour_date,lead_source_desc,secondary_owner_flag,acct_project_number_str,chorus_tour_id_str,enterprise_lead_id_str,external_tour_id_str,lead_id_str,op_project_number_str,transaction_date_str,transaction_date_ymd,voice_tour_id_str,r20_gross_transactions,r20_cancel_transactions,r20_net_transactions,r20_gross_volume,r20_cancel_volume,r20_net_volume,exclude_flag,lead_prequal_fico_tier,sell_vendor_cd,sell_vendor_name,resc_start_date,resc_end_date,grossfdisuppressed,grossfdisuppressedlocalcurrency,cancelfdisuppressed,cancelfdisuppressedlocalcurrency,fico_color,uni_project_key,project_ref,contr_num_ref,project_contr_num_ref,ops_uni_project_key,acct_uni_project_key
298,HGV,WEEKS,2023-07-09,6,HGV_T14349315,15667043,530224,4720056131,131-4720056,UNITED STATES,MI,MICHIGAN,UNKNOWN,94-530224,94-530224,202307,1,2023-07-09,94-530224,530224,94,Full Week,5,Inactive Owner,UO,Upgrade Out,2025-06-07,2023-07-21,2023-07-09,Managed,0,0,94-530224,530224,94,Full Week,5,Inactive Owner,UO,Upgrade Out,2025-06-07,2023-07-21,2023-07-09,Managed,11200,11200,Owner,Reload,0,0,0,0,0,0,1.00,0,0.00,0,0.00,1.00,1.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14349315,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-09,2023-07-09,null,null,667478853,0E-12,69-4720056131,null,15667043,202307090029,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,ENG,ENGLISH,131,Ocean 22,Ocean 22,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5302240094,HGV202307090029CHI15667043,HGV87647684720056131,5.10,Managed,Managed,4720056131,131-4720056,Mr.       ,Mrs.      ,2023-07-09,HGV,N,94,15667043,667478853,null,4720056131,94,2023-07-09,20230709,202307090029,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,2023-01-10,2023-01-10,0E-12,0E-12,0E-12,0E-12,Pink,HGV94,94,530224,094-530224,HGV94,HGV94
298,HGV,SALE,2023-07-09,5,HGV_T14349315,15667043,530224,4720056131,131-4720056,UNITED STATES,MI,MICHIGAN,994053,94-530224,UNKNOWN,202307,1,2023-07-09,94-530224,530224,94,Full Week,5,Inactive Owner,UO,Upgrade Out,2025-06-07,2023-07-21,2023-07-09,Managed,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Reload,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14349315,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-09,1900-01-01,null,null,667478853,0E-12,69-4720056131,null,15667043,202307090029,VOICE,GL-UPGRADE,GL Interface UO Gross & Cancel,null,null,true,Yes,ENG,ENGLISH,131,Ocean 22,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,,HGV5302240094,HGV202307090029CHI15667043,HGV87647684720056131,5.10,Managed,null,4720056131,131-4720056,Mr.       ,Mrs.      ,2023-07-09,HGV,N,0,15667043,667478853,null,4720056131,94,2023-07-09,20230709,202307090029,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,2023-01-10,2023-01-10,0E-12,0E-12,0E-12,0E-12,Pink,HGV94,94,530224,094-530224,HGV94,HGV0
298,HGV,SALE,2023-07-09,5,HGV_T14349315,15667043,530224,4720056131,131-4720056,UNITED STATES,MI,MICHIGAN,994011,94-530224,94-530224,202307,1,2023-07-09,94-530224,530224,94,Full Week,5,Inactive Owner,UO,Upgrade Out,2025-06-07,2023-07-21,2023-07-09,Managed,0,0,94-530224,530224,94,Full Week,5,Inactive Owner,UO,Upgrade Out,2025-06-07,2023-07-21,2023-07-09,Managed,11200,11200,Owner,Reload,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,11200,0,11200,51860.000000000000,51860.000000000000,0E-12,0E-12,51860.000000000000,51860.000000000000,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,51860.000000000000,51860.000000000000,1,0,51860.00,0.00,14349315,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,51860.000000000000,51860.000000000000,2026-06-10T12:30:26.880Z,2023-07-09,2023-07-09,null,null,667478853,0E-12,69-4720056131,null,15667043,202307090029,VOICE,GL-Non Upgrade,GL Interface Non Upgrade Gross and Cancel,null,null,true,Yes,ENG,ENGLISH,131,Ocean 22,Ocean 22,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,,HGV5302240094,HGV202307090029CHI15667043,HGV87647684720056131,5.10,Managed,Managed,4720056131,131-4720056,Mr.       ,Mrs.      ,2023-07-09,HGV,N,94,15667043,667478853,null,4720056131,94,2023-07-09,20230709,202307090029,0,0E-12,0E-12,51860.000000000000,0E-12,51860.000000000000,N,null,null,null,2023-01-10,2023-01-10,0E-12,0E-12,0E-12,0E-12,Pink,HGV94,94,530224,094-530224,HGV94,HGV94
576,HGV,TOUR,2023-07-08,5,HGV_T14730191,16088019,0,3452528098,98-3452528,UNITED STATES,AL,ALABAMA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14730191,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,668524735,0E-12,69-3452528098,null,16088019,202307080224,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,98,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,99,OTHER               ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307080224VIC16088019,HGV79752903452528098,null,null,null,3452528098,98-3452528,          ,          ,2023-07-08,HGV,N,0,16088019,668524735,null,3452528098,0,2023-07-08,20230708,202307080224,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
118,HGV,TOUR,2023-07-08,5,HGV_T14228304,15527212,0,3620857137,137-3620857,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14228304,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,676417021,0E-12,69-3620857137,null,15527212,202307080228,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,137,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307080228LVB15527212,HGV84052463620857137,null,null,null,3620857137,137-3620857,          ,          ,2023-07-08,HGV,N,0,15527212,676417021,null,3620857137,0,2023-07-08,20230708,202307080228,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
674,HGV,TOUR,2023-07-10,5,HGV_T14580217,15922105,0,2598263148,148-2598263,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14580217,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688706416,0E-12,69-2598263148,null,15922105,202307100419,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,148,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,112,CLERGY              ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307100419LVB15922105,HGV88558472598263148,null,null,null,2598263148,148-2598263,          ,          ,2023-07-10,HGV,N,0,15922105,688706416,null,2598263148,0,2023-07-10,20230710,202307100419,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
548,HGV,TOUR,2023-07-07,5,HGV_T13953395,15225838,0,7314743153,153-7314743,UNITED STATES,CO,COLORADO,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,13953395,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,687171678,0E-12,69-7314743153,null,15225838,202307070023,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,153,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,18,PROFESSIONAL        ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307070023HNY15225838,HGV85829737314743153,5.10,null,null,7314743153,153-7314743,Mr.       ,          ,2023-07-07,HGV,N,0,15225838,687171678,null,7314743153,0,2023-07-07,20230707,202307070023,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
548,HGV,SALE,2023-07-07,5,HGV_T13953395,15225838,508527,7314743153,153-7314743,UNITED STATES,CO,COLORADO,994017,82-508527,82-508527,202307,1,2023-07-07,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,0,0,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,6000,6000,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,501.900000000000,501.900000000000,0E-10,0E-12,501.900000000000,501.900000000000,-501.900000000000,-501.900000000000,0,1,0.00,501.90,13953395,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,-501.900000000000,2026-06-10T12:30:26.880Z,2023-07-07,2023-07-07,null,null,687171678,0E-12,69-7314743153,null,15225838,202307070023,VOICE,GL-Non Upgrade,GL Interface Non Upgrade Gross and Cancel,null,null,true,Yes,ENG,ENGLISH,153,West 57th Street,West 57th Street,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,18,PROFESSIONAL        ,false,No,1,VACATION OWNERSHIP,0,,HGV5085270082,HGV202307070023HNY15225838,HGV85829737314743153,5.10,Developer,Developer,7314743153,153-7314743,Mr.       ,          ,2023-07-07,HGV,N,82,15225838,687171678,null,7314743153,82,2023-07-07,20230707,202307070023,0,0E-12,0E-12,0E-12,0E-12,-501.900000000000,N,null,null,null,2023-01-08,2023-01-08,0E-12,0E-12,0E-12,0E-12,Pink,HGV82,82,508527,082-508527,HGV82,HGV82
548,HGV,SALE,2023-07-07,5,HGV_T13953395,15225838,508527,7314743153,153-7314743,UNITED STATES,CO,COLORADO,UNKNOWN,82-508527,82-508527,202307,1,2023-07-07,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,6000,6000,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,6000,6000,New Buyer,New Buyer,0,0,0,0,0,1,0.00,0,0.00,1,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,13953395,0E-12,0E-12,0E-12,1.000000000000,0E-12,1.000000000000,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-07,2023-07-07,null,null,687171678,0E-12,69-7314743153,null,15225838,202307070023,VOICE,G,Gross Sales,null,null,true,Yes,ENG,ENGLISH,153,West 57th Street,West 57th Street,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,18,PROFESSIONAL        ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5085270082,HGV202307070023HNY15225838,HGV85829737314743153,5.10,Developer,Developer,7314743153,153-7314743,Mr.       ,          ,2023-07-07,HGV,N,82,15225838,687171678,null,7314743153,82,2023-07-07,20230707,202307070023,1,0E-12,1.000000000000,0E-12,0E-12,0E-12,N,null,null,null,2023-01-08,2023-01-08,0E-12,0E-12,0E-12,0E-12,Pink,HGV82,82,508527,082-508527,HGV82,HGV82
548,HGV,WEEKS,2023-07-07,6,HGV_T13953395,15225838,508527,7314743153,153-7314743,UNITED STATES,CO,COLORADO,UNKNOWN,82-508527,82-508527,202307,1,2023-07-07,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,0,0,82-508527,508527,82,EOY,2,Current Owner,,,1900-01-01,2023-07-20,2023-07-07,Developer,6000,6000,New Buyer,New Buyer,0,0,0,0,0,0,0.50,0,0.00,0,0.00,0.50,0.50,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,13953395,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-07,2023-07-07,null,null,687171678,0E-12,69-7314743153,null,15225838,202307070023,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,ENG,ENGLISH,153,West 57th Street,West 57th Street,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,18,PROFESSIONAL        ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5085270082,HGV202307070023HNY15225838,HGV85829737314743153,5.10,Developer,Developer,7314743153,153-7314743,Mr.       ,          ,2023-07-07,HGV,N,82,15225838,687171678,null,7314743153,82,2023-07-07,20230707,202307070023,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,2023-01-08,2023-01-08,0E-12,0E-12,0E-12,0E-12,Pink,HGV82,82,508527,082-508527,HGV82,HGV82
369,HGV,TOUR,2023-07-12,5,HGV_T14478389,15809472,0,9656882161,161-9656882,UNITED STATES,VA,VIRGINIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14478389,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,696190403,0E-12,69-9656882161,null,15809472,202307120269,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,161,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,4,TECHNICAL/ENGINEER/C,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307120269TUS15809472,HGV79455629656882161,null,null,null,9656882161,161-9656882,          ,          ,2023-07-12,HGV,N,0,15809472,696190403,null,9656882161,0,2023-07-12,20230712,202307120269,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
318,HGV,TOUR,2023-07-05,5,HGV_T14700869,16055212,0,598869001,1-598869,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14700869,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,669291535,0E-12,69-598869001,null,16055212,202307050351,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,1,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050351MYR16055212,HGV0598869001,5.10,null,null,598869001,1-598869,Mr.       ,Mrs.      ,2023-07-05,HGV,N,0,16055212,669291535,null,598869001,0,2023-07-05,20230705,202307050351,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
762,HGV,SALE,2023-07-10,5,HGV_T14737207,16096102,541519,6546609114,114-6546609,UNITED STATES,SC,SOUTH CAROLINA,UNKNOWN,116-541519,116-541519,202307,1,2023-07-10,116-541519,541519,116,null,5,Inactive Owner,UO,Upgrade Out,2024-12-24,2023-07-21,2023-07-10,VIP,11520,11520,116-541519,541519,116,null,5,Inactive Owner,UO,Upgrade Out,2024-12-24,2023-07-21,2023-07-10,VIP,11520,11520,Owner,Reload,0,0,0,0,0,1,0.00,0,0.00,1,0.00,0.00,0.00,11520,0,11520,1695.000000000000,0E-12,0E-12,0E-12,1695.000000000000,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,1695.000000000000,0E-12,1,0,0.00,0.00,14737207,0E-12,0E-12,0E-12,1.000000000000,0E-12,1.000000000000,0,1695.000000000000,1695.000000000000,2026-06-10T12:30:26.880Z,2023-07-10,2023-07-10,null,null,680096529,0E-12,69-6546609114,null,16096102,202307100054,VOICE,G,Gross Sales,null,null,true,Yes,ENG,ENGLISH,114,VIP In House,VIP In House,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5415190116,HGV202307100054VIC16096102,HGV06546609114,5.10,VIP,VIP,6546609114,114-6546609,Mrs.      ,Mr.       ,2023-07-10,HGV,N,116,16096102,680096529,null,6546609114,116,2023-07-10,20230710,202307100054,1,0E-12,1.000000000000,1695.000000000000,0E-12,1695.000000000000,N,null,null,null,2023-01-11,2023-01-11,0E-12,0E-12,0E-12,0E-12,Pink,HGV116,116,541519,116-541519,HGV116,HGV116
509,HGV,TOUR,2023-07-28,5,HGV_T13854399,15115466,0,8369826155,155-8369826,UNITED STATES,VA,VIRGINIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,13854399,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688702483,0E-12,69-8369826155,null,15115466,202307280059,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,155,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,4,TECHNICAL/ENGINEER/C,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307280059TUS15115466,HGV81176438369826155,null,null,null,8369826155,155-8369826,          ,          ,2023-07-28,HGV,N,0,15115466,688702483,null,8369826155,0,2023-07-28,20230728,202307280059,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
147,HGV,TOUR,2023-07-10,5,HGV_T14739528,16098461,0,4437033137,137-4437033,CANADA,ON,ONTARIO,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14739528,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,688310498,0E-12,69-4437033137,null,16098461,202307100642,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,137,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307100642VIC16098461,HGV87857844437033137,null,null,null,4437033137,137-4437033,          ,          ,2023-07-10,HGV,N,0,16098461,688310498,null,4437033137,0,2023-07-10,20230710,202307100642,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
310,HGV,TOUR,2023-07-10,5,HGV_T14736349,16094884,0,230024800,800-230024,UNITED STATES,FL,FLORIDA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14736349,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,701406793,0E-12,9-701406793,null,16094884,202307100649,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null, ,UNKNOWN   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307100649TUS16094884,HGV0230024800,null,null,null,230024800,800-230024,          ,          ,2023-07-10,HGV,N,0,16094884,701406793,null,230024800,0,2023-07-10,20230710,202307100649,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
