tour_key_hash,organization,tour_key,tour_id,contr_num,tour_booked_date,tour_date,tour_status_code,tour_status_desc,tour_type_code,tour_type_desc,tour_wave_code,tour_wave_desc,wave_time,formatted_wave_time,tour_arrival_time,tour_length,manifest_code,manifest_description,office_active___inactive_flag,office_code,office_description,office_division,office_region,office_sales_type,office_site,office_subregion,office_subsite,marketing_box_code,marketing_box_desc,marketing_company_code,marketing_company_desc,channel,marketing_source_department_code_debit,dept_desc,dept_type,tour_channel,marketing_program_code,marketing_program_desc,last_refresh_time,activator_code,activator_desc,tour_disqualification_code,tour_disqualification_desc,tour_purchase_date,tour_activation_date,source_code,source_desc,external_tour_id,office_code_consolidated,office_brand,tour_confirmation_code,tour_confirmation_desc,mobile_office_code,mobile_office_desc,call_center_code,call_center_desc,activation_promotion_code,activation_promotion_desc,customer_care_promotion_code,customer_care_promotion_desc,marketing_package_type_code,marketing_package_type_desc,promotion_code,promotion_desc,summary_code,summary_desc,package_sale_id,tour_length_str,market_link,offer_type,market_mix,item_status,offer_cd,offer_desc,sales_line
139,DRI,DRI_T8545000,8545000,-1,2011-11-14,2012-02-22,2,Show,EPP,Exit Program Purchased,ABS,08:30 AM - Sampler Non-Owner REMOVE,1970-01-01T08:30:00.000Z,08:30 AM,08:26 AM,1970-01-01T02:07:00.000Z,16399,Polo Towers Suites,true,PTL,Polo Towers at Cancun Action Line,Domestic,North America/Europe,Developer,Las Vegas,LV HGV,Cancun,TSAMP,THE SAMPLER FULFILLED,16370,DRI National Marketing Center,Sampler,16518,Sampler Preview - New Buyers,Direct Marketing NMC,Sampler Member,TSA,THE Sampler Preview,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2011-11-14,1900-01-01,TSPOL,THE Sampler - Polo Towers,null,DRIPTL,DRI,null,null,null,null,DRI,National Marketing Center,null,null,null,null,null,null,TSA5,"THE SAMPLER 5,000 POINTS",null,null,null,1970-01-01 02:07:00,null,null,null,null,null,null,null
504,DRI,DRI_T742755,742755,-1,2000-02-19,2000-02-20,1,Book,LIN,Regular Line,103,10:30am,1970-01-01T10:30:00.000Z,10:30 AM,null,null,null,null,true,RIL,The Ridge Line,Domestic,North America/Europe,Developer,Sedona,West / Midwest / Atl,Ridge,null,null,10257,RMI-Carlsbad,null,null,null,null,null,OTV,Outside Tour Vendor,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1095,"SED-SW Promotions, Inc.",null,DRIRIL,DRI,null,null,null,null,null,null,null,null,null,null,null,null,1061,SED-Vacate (vacation cert),null,null,null,null,null,null,null,null,null,null,null
489,DRI,DRI_T7912304,7912304,-1,2001-11-01,2001-11-01,5,Cancel,1,Paid Line Tour,2,Flanesford Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,61,C-Flanesford Priory Country Estate,Domestic,Other,Developer,Other,Other,UNDEFINED,8366,Worcester,16699,Quay - Lancaster,null,null,null,null,null,87,Street Surveys (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,8002,SS0/NS/C07 Street Survey   C&B ,null,DRI61,DRI,null,null,null,null,null,null,null,null,null,null,null,null,611,Feria (Two Certs),CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
793,DRI,DRI_T7598738,7598738,-1,2005-08-27,2005-08-27,2,Show,40,Paid Multi Media,1,Broome Park Cold Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:30 AM,1970-01-01T02:50:00.000Z,null,null,true,173,C-Broome Park Golf and Country Club,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16790,Cruise Travel Ltd,null,null,null,null,null,75,Outside Generator Cold lead,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,99,Misc ,null,DRI173,DRI,null,null,null,null,null,null,null,null,null,null,null,null,615,Feria (2 Flights and Free Car Hire),CLD,Cold,null,1970-01-01 02:50:00,null,null,null,null,null,null,null
331,DRI,DRI_T8243891,8243891,-1,2004-07-24,2004-07-24,3,No Show,1,Paid Line Tour,1,Premier English - 2.30pm,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,55,W-Pine Lake Resort,International,North America/Europe,Developer,Europe,East,Pine Lake,null,null,16711,GVC Direct,null,null,null,null,null,63,Voyager,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,9038,Leisure Club Sales Office,null,DRI55,DRI,null,null,null,null,null,null,null,null,null,null,null,null,266,Best of British Reservation,MIN,Minivac,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
726,DRI,DRI_T7634363,7634363,-1,2005-07-24,2005-07-24,4,Show - No tour,17,NRA UNPD,1,Broome Park Cold Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,11:36 AM,1970-01-01T00:01:00.000Z,null,null,true,173,C-Broome Park Golf and Country Club,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16790,Cruise Travel Ltd,null,null,null,null,null,75,Outside Generator Cold lead,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,99,Misc ,null,DRI173,DRI,null,null,null,null,null,null,null,null,null,null,null,null,615,Feria (2 Flights and Free Car Hire),CLD,Cold,null,1970-01-01 00:01:00,null,null,null,null,null,null,null
570,DRI,DRI_T83791527,83791527,-1,2016-09-07,2016-09-07,2,Show,BBK,Be-back,FAI,01:00 PM - Member Update,1970-01-01T13:00:00.000Z,01:00 PM,01:00 PM,1970-01-01T02:00:00.000Z,20373,Crescent on South Beach,true,FCI,Crescent South Beach InHouse,Domestic,North America/Europe,Developer,Orlando,East,Crescent,CLUB,CLUB,11879,RPM,InHouse,16251,InHouse,OnSite Marketing,Club,CLB,CLUB,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-09-07,1900-01-01,ZFCCM,FCC - Club Navigo,null,DRIFCI,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,NON,None,null,null,null,1970-01-01 02:00:00,null,null,null,null,null,null,null
238,DRI,DRI_T7792137,7792137,-1,2004-11-14,2004-11-14,3,No Show,1,Paid Line Tour,2,Woodford Bridge Cold Line Wave 2,1970-01-01T14:00:00.000Z,02:00 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,4,C-Woodford Bridge Country Club,Domestic,Other,Developer,Other,Other,UNDEFINED,8402,8402-PLYMOUTH,16699,Quay - Lancaster,null,null,null,null,null,35,No Show Tours,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,8002,SS0/NS/C07 Street Survey   C&B ,null,DRI4,DRI,null,null,null,null,null,null,null,null,null,null,null,null,643,Feria 615 or B.O.B. and Xmas Hamper,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
481,DRI,DRI_T78731962,78731962,-1,2017-05-10,2017-08-01,7,Reschedule Out,EPP,Exit Program Purchased,UNH,06:00 AM - Unhooked,1970-01-01T06:00:00.000Z,06:00 AM,null,null,16476,Cancun Resorts at the Annex,true,PCN,Cancun Las Vegas Line,Domestic,North America/Europe,Developer,Las Vegas,LV HGV,Cancun,TSAMP,THE SAMPLER FULFILLED,16370,DRI National Marketing Center,Sampler,16518,Sampler Preview - New Buyers,Direct Marketing NMC,null,TSA,THE Sampler Preview,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2017-05-10,1900-01-01,TSA,THE Sampler fulfillment,null,DRIPCN,DRI,null,null,null,null,DRI,National Marketing Center,null,null,null,null,null,null,NON,None,null,null,null,null,null,null,null,null,null,null,null
759,DRI,DRI_T83811879,83811879,-1,2016-09-13,2017-01-07,5,Cancel,EPP,Exit Program Purchased,UNH,00:00 AM - Unhooked,1970-01-01T00:00:00.000Z,12:00 AM,null,null,null,null,true,DBF,Daytona Beach Front Line,Domestic,North America/Europe,Developer,Daytona Beach,East,Daytona Beach,TSAMP,THE SAMPLER FULFILLED,16370,DRI National Marketing Center,Sampler,16518,Sampler Preview - New Buyers,Direct Marketing NMC,null,TSA,THE Sampler Preview,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-09-13,1900-01-01,TSA,THE Sampler fulfillment,null,DRIDBF,DRI,null,null,null,null,DRI,National Marketing Center,null,null,null,null,null,null,NON,None,null,null,null,null,null,null,null,null,null,null,null
708,DRI,DRI_T7557165,7557165,-1,2002-08-23,2002-08-23,5,Cancel,44,Autotour (Non Mkting),1,Moulin Inhouse Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,172,W-Moulin De Connelles,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16707,Onsite Marketing,null,null,null,null,null,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,1008,GVC Telephone Reservations ,null,DRI172,DRI,null,null,null,null,null,null,null,null,null,null,null,null,8001,GVC Standard Reservation,ECB,Club,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
610,DRI,DRI_T7764288,7764288,-1,2004-09-04,2004-09-04,3,No Show,1,Paid Line Tour,2,Cromer Country Club CLine Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,225,Cromer Country Club,International,North America/Europe,Developer,Europe,East,Cromer,null,null,16775,Mainstream Promotions,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,777,Phone Book,null,DRI225,DRI,null,null,null,null,null,null,null,null,null,null,null,null,626,Feria 618 and Sainsbury #50 Voucher,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
311,DRI,DRI_T7962919,7962919,-1,2004-06-30,2004-06-30,5,Cancel,1,Paid Line Tour,2,Cromer Country Club CLine Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,225,Cromer Country Club,International,North America/Europe,Developer,Europe,East,Cromer,null,null,16775,Mainstream Promotions,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,777,Phone Book,null,DRI225,DRI,null,null,null,null,null,null,null,null,null,null,null,null,626,Feria 618 and Sainsbury #50 Voucher,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
728,DRI,DRI_T7764286,7764286,-1,2004-09-04,2004-09-04,3,No Show,1,Paid Line Tour,2,Cromer Country Club CLine Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,225,Cromer Country Club,International,North America/Europe,Developer,Europe,East,Cromer,null,null,16775,Mainstream Promotions,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,777,Phone Book,null,DRI225,DRI,null,null,null,null,null,null,null,null,null,null,null,null,626,Feria 618 and Sainsbury #50 Voucher,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
229,DRI,DRI_T7759186,7759186,-1,2004-10-08,2004-10-08,3,No Show,1,Paid Line Tour,2,Cromer Country Club CLine Wave 2,1970-01-01T14:30:00.000Z,02:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,225,Cromer Country Club,International,North America/Europe,Developer,Europe,East,Cromer,null,null,16775,Mainstream Promotions,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,777,Phone Book,null,DRI225,DRI,null,null,null,null,null,null,null,null,null,null,null,null,626,Feria 618 and Sainsbury #50 Voucher,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
513,DRI,DRI_T7456542,7456542,-1,2003-08-17,2003-08-17,3,No Show,1,Paid Line Tour,2,Pine Lake Cold Line Wave 2,1970-01-01T12:30:00.000Z,12:30 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,5,C-Pine Lake Resort,International,North America/Europe,Developer,Europe,East,Pine Lake,null,null,16699,Quay - Lancaster,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,7995,L02/NS/C03 Clar Couples for C3/0800,null,DRI5,DRI,null,null,null,null,null,null,null,null,null,null,null,null,618,Rippon 2 Flt Feria (Free Car and UK Break),OMK,Other Marketing,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
97,DRI,DRI_T7730001,7730001,-1,2005-12-14,2005-12-14,4,Show - No tour,44,Autotour (Non Mkting),1,Sahara Costa Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:00 AM,1970-01-01T00:00:00.000Z,17269,Benal Beach,true,160,W-Sahara Costa,International,North America/Europe,Developer,Europe,East,Sahara,null,null,16707,Onsite Marketing,null,null,null,null,null,36,Guest Cert (Exchange),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,5,RCI / II ,null,DRI160,DRI,null,null,null,null,null,null,null,null,null,null,null,null,801,Exchange/Inbound RCI Week Resv,ECH,Exchange ,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
419,DRI,DRI_T7470260,7470260,-1,2004-08-25,2004-08-25,2,Show,1,Paid Line Tour,1,Club Cala Blanca Cold Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,10:00 AM,1970-01-01T06:00:00.000Z,16639,BLU - BLUE STAR,true,236,C-Club Cala Blanca,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16707,Onsite Marketing,null,null,null,null,null,76,Tour Operator lead,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,213,Libra Holidays,null,DRI236,DRI,null,null,null,null,null,null,null,null,null,null,null,null,190,Libra Excursion Voucher,CLD,Cold,null,1970-01-01 06:00:00,null,null,null,null,null,null,null
581,DRI,DRI_T8333554,8333554,-1,2001-06-23,2001-06-23,5,Cancel,43,Inhouse Non Multi Media,1,Sahara Costa Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,160,W-Sahara Costa,International,North America/Europe,Developer,Europe,East,Sahara,null,null,16707,Onsite Marketing,null,null,null,null,null,36,Guest Cert (Exchange),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,5,RCI / II ,null,DRI160,DRI,null,null,null,null,null,null,null,null,null,null,null,null,801,Exchange/Inbound RCI Week Resv,ECH,Exchange ,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
230,DRI,DRI_T8475634,8475634,-1,2011-09-21,2011-09-26,2,Show,INH,In-house,ACI,08:15 AM - MANA,1970-01-01T08:15:00.000Z,08:15 AM,08:15 AM,1970-01-01T03:20:00.000Z,11035,EVM-Kaanapali Beach Club,true,KBI,Ka'anapali Beach Club Owner,Domestic,Asia Pacific,Developer,Maui,Hawaii,Kaanapali,GSTOF,GUEST OF,11879,RPM,InHouse,16263,InHouse - NonOwner,OnSite Marketing,null,GST,IN HOUSE REFERRAL,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2011-09-13,1900-01-01,ZGOO,GUEST OF OWNER,null,DRIKBI,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,P101,PREARRIVAL CALL OUTBOUND,null,null,null,1970-01-01 03:20:00,null,null,null,null,null,null,null
173,DRI,DRI_T83836723,83836723,-1,2016-09-18,2016-09-18,2,Show,LIN,Regular Line,EBI,12:30 PM - LM,1970-01-01T12:30:00.000Z,12:30 PM,11:00 AM,1970-01-01T01:27:00.000Z,29175,Hilton Grand Vacations Club Palm Desert,true,PDI,Palm Desert Inhouse Line,Domestic,North America/Europe,Developer,Palm Springs,West / Midwest / Atl,Palm Desert,CLUB,CLUB,11879,RPM,InHouse,16251,InHouse,OnSite Marketing,Club,CLB,CLUB,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-09-18,1900-01-01,ZCMR,CLUB MEMBER RESERVATION,null,DRIPDI,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,NON,None,null,null,null,1970-01-01 01:27:00,null,null,null,null,null,null,null
135,DRI,DRI_T8340499,8340499,-1,2009-08-31,2009-09-05,1,Book,42,Inhouse Multi Media,1,Woodford Bridge Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,null,null,17568,Woodford Bridge Country Club,true,54,W-Woodford Bridge Country Club,International,North America/Europe,Developer,Europe,East,Woodford Bridge,null,null,16707,Onsite Marketing,null,null,null,null,Rental Guest ,6,Rental Guest ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,767,Interval International,null,DRI54,DRI,null,null,null,null,null,null,null,null,null,null,null,null,386,DRI Rental Program,ERN,Rentals,null,null,null,null,null,null,null,null,null
683,DRI,DRI_T8236969,8236969,-1,2009-06-29,2009-07-03,1,Book,42,Inhouse Multi Media,1,Vilar do Golf Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,null,null,null,null,true,149,W-Vilar do Golf - Inactive,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16707,Onsite Marketing,null,null,null,null,Rental Guest ,6,Rental Guest ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,767,Interval International,null,DRI149,DRI,null,null,null,null,null,null,null,null,null,null,null,null,386,DRI Rental Program,ERN,Rentals,null,null,null,null,null,null,null,null,null
569,DRI,DRI_T8344840,8344840,-1,2010-10-18,2010-10-18,2,Show,42,Inhouse Multi Media,1,White Sands (Agency) Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,11:01 AM,1970-01-01T01:59:00.000Z,17581,White Sands Country Club,true,76,F-White Sands (Agency),International,North America/Europe,Developer,Europe,East,Menorca,null,null,16707,Onsite Marketing,null,null,null,null,GVC Member ,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,728,II Inbound Guest,null,DRI76,DRI,null,null,null,null,null,null,null,null,null,null,null,null,802,Exchange/Inbound II Weeks,ECH,Exchange ,null,1970-01-01 01:59:00,null,null,null,null,null,null,null
367,DRI,DRI_T8410946,8410946,-1,2010-09-25,2010-09-30,3,No Show,42,Inhouse Multi Media,1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,null,null,17197,Royal Tenerife Country Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,GVC Member ,10,GVC Member ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,728,II Inbound Guest,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,802,Exchange/Inbound II Weeks,ECH,Exchange ,null,null,null,null,null,null,null,null,null
364,DRI,DRI_T8125017,8125017,-1,2001-07-25,2001-07-25,3,No Show,1,Paid Line Tour,1,Premier English 9.30am,1970-01-01T09:30:00.000Z,09:30 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,199,W-Kenmore Club,International,North America/Europe,Developer,Europe,East,Kenmore,null,null,16711,GVC Direct,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,7998,L01/NS/C01 DJ/Cons Couples,null,DRI199,DRI,null,null,null,null,null,null,null,null,null,null,null,null,65,Paid Mini Vac,MIN,Minivac,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
145,DRI,DRI_T8379716,8379716,-1,2001-11-27,2001-11-27,2,Show,43,Inhouse Non Multi Media,1,Premier English 9.30am,1970-01-01T09:30:00.000Z,09:30 AM,09:31 AM,1970-01-01T03:54:00.000Z,null,null,true,199,W-Kenmore Club,International,North America/Europe,Developer,Europe,East,Kenmore,null,null,16711,GVC Direct,null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,7998,L01/NS/C01 DJ/Cons Couples,null,DRI199,DRI,null,null,null,null,null,null,null,null,null,null,null,null,65,Paid Mini Vac,MIN,Minivac,null,1970-01-01 03:54:00,null,null,null,null,null,null,null
56,DRI,DRI_T7781034,7781034,-1,2004-10-28,2004-10-28,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,1970-01-01T04:00:00.000Z,17396,Santa Barbara Golf Ocean Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,36,Guest Cert (Exchange),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,5,RCI / II ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,801,Exchange/Inbound RCI Week Resv,ECH,Exchange ,null,1970-01-01 04:00:00,null,null,null,null,null,null,null
59,DRI,DRI_T83856549,83856549,-1,2016-09-25,2016-09-27,2,Show,42,Inhouse Multi Media,CNE,Select Post Arrival English 10AM,1970-01-01T10:00:00.000Z,10:00 AM,10:00 AM,1970-01-01T03:10:00.000Z,17001,Los Amigos Beach Club,true,310,W-Los Amigos B.C.,International,North America/Europe,Developer,Europe,East,Los Amigos,GSTOF,GUEST OF,11879,RPM,InHouse,16263,InHouse - NonOwner,OnSite Marketing,null,GST,IN HOUSE REFERRAL,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2016-09-25,1900-01-01,ZCG,GUEST OF CLUB,null,DRI310,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,NON,None,null,null,null,1970-01-01 03:10:00,null,null,null,null,null,null,null
692,DRI,DRI_T7940355,7940355,-1,2002-02-28,2002-02-28,5,Cancel,1,Paid Line Tour,2,Broome Park Cold Line Wave 2,1970-01-01T14:00:00.000Z,02:00 PM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,173,C-Broome Park Golf and Country Club,Domestic,Other,Developer,Other,Other,UNDEFINED,null,null,16704,Imex Centre (UK),null,null,null,null,null,14,Bought Lists (Re Qualified),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,7878,L02/TS/C14 CLAR CPLS 0800 No Resp,null,DRI173,DRI,null,null,null,null,null,null,null,null,null,null,null,null,613,Feria Cert (4 Flights) ,CLD,Cold,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
212,DRI,DRI_T7639677,7639677,-1,2003-11-06,2003-11-06,4,Show - No tour,44,Autotour (Non Mkting),1,RSBC Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 PM,null,17197,Royal Tenerife Country Club,true,141,W-Royal Sunset Beach Club,International,North America/Europe,Developer,Europe,East,Tenerife Fanabe,null,null,16707,Onsite Marketing,null,null,null,null,null,36,Guest Cert (Exchange),2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,5,RCI / II ,null,DRI141,DRI,null,null,null,null,null,null,null,null,null,null,null,null,801,Exchange/Inbound RCI Week Resv,ECH,Exchange ,null,null,null,null,null,null,null,null,null
255,DRI,DRI_T8487118,8487118,-1,2011-09-30,2011-10-01,2,Show,INH,In-house,DBI,11:30 AM - InHouse,1970-01-01T11:30:00.000Z,11:30 AM,11:20 AM,1970-01-01T03:00:00.000Z,11968,SCOTTSDALE VILLA MIRAGE,true,SVI,SVM - Inhouse Line,Domestic,North America/Europe,Developer,Scottsdale,West / Midwest / Atl,Scottsdale,ROTH,RENTAL-OTHER,11879,RPM,InHouse,16263,InHouse - NonOwner,OnSite Marketing,OPC Leads,REN,HOTEL GUEST,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,2011-09-30,1900-01-01,ZGPON,Groupon,null,DRISVI,DRI,null,null,null,null,NON,None,null,null,null,null,null,null,IH,In House,null,null,null,1970-01-01 03:00:00,null,null,null,null,null,null,null
64,DRI,DRI_T7772613,7772613,-1,1998-10-23,1998-10-23,5,Cancel,3,Unpd Line Tour,1,Sahara Sunset Warm Line Wave 1,1970-01-01T10:00:00.000Z,10:00 AM,12:00 AM,1970-01-01T00:00:00.000Z,null,null,true,142,W-Sahara Sunset,International,North America/Europe,Developer,Europe,East,Sahara,null,null,16705,Malaga Marketing,null,null,null,null,null,40,Owner Referral ,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,177,Owner Listings,null,DRI142,DRI,null,null,null,null,null,null,null,null,null,null,null,null,114,Luxury Resort Vacation,null,null,null,1970-01-01 00:00:00,null,null,null,null,null,null,null
183,DRI,DRI_T7362837,7362837,-1,2004-04-04,2004-04-04,2,Show,14,Pod TD PD,2,Wychnor Park Cold Line Wave 2,1970-01-01T12:30:00.000Z,12:30 PM,02:30 PM,1970-01-01T03:15:00.000Z,null,null,true,3,C-Wychnor Park Country Club,Domestic,North America/Europe,Developer,Europe,East,Wychnor Park,null,null,16790,Cruise Travel Ltd,null,null,null,null,null,75,Outside Generator Cold lead,2026-06-10T12:36:39.117Z,UNK,UNKNOWN,UNK,UNK,1900-01-01,1900-01-01,99,Misc ,null,DRI3,DRI,null,null,null,null,null,null,null,null,null,null,null,null,618,Rippon 2 Flt Feria (Free Car and UK Break),OMK,Other Marketing,null,1970-01-01 03:15:00,null,null,null,null,null,null,null
